video_id,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
PDZg4veidX0,UCi6ot_hQURY84xgaSKrCx3w,2011-02-11T08:14:13.000Z,319470,32,245374505,2019-04-08 11:17:58.000757
f3Xkre0GOFU,UCDvJcb8Adv-_bOrtnRLmiDw,2007-04-04T18:26:16.000Z,37010,20521,40921743,2019-04-08 11:17:59.200651
GSe7TFm1lBk,,,0,0,0,2019-04-08 11:18:00.392667
RskA7MUqpQg,,,0,0,0,2019-04-08 11:18:01.549672
Qbg2p9PHVo4,,,0,0,0,2019-04-08 11:18:02.709878
xOFdHUv0zrQ,UCJ0uqCI0Vqr2Rrt1HseGirg,2006-11-21T05:01:48.000Z,18976214,3342,5748337837,2019-04-08 11:18:03.894069
CfvTmIEN2Hc,UCzzXsnHsEmGorQ6xAKL2sZA,2013-05-06T17:32:01.000Z,671922,71,454741629,2019-04-08 11:18:05.106757
q20_MVdB31g,UCkDSAQ_5-yx5hmuvUcsJL7A,2013-08-16T09:04:56.000Z,974989,672,303824180,2019-04-08 11:18:06.475426
ZsvViZgVXL8,UCy6D16zE_mMEm1HVD20WFxA,2013-07-15T18:40:18.000Z,547700,3354,357964295,2019-04-08 11:18:07.689852
zGoE6Hco4jE,UCCjyq_K1Xwfg8Lndy7lKMpA,2005-08-07T22:26:31.000Z,407635,8185,123570847,2019-04-08 11:18:08.881382
uz_JyfyowQE,UCVS9tA3PI8Gard_LrTx0YsQ,2012-02-07T20:01:02.000Z,340925,2505,168330208,2019-04-08 11:18:11.110523
-BDImdAfodA,UCjJnQe4xBpb9EndmuzVszng,2013-12-04T17:44:06.000Z,40738,17,35299201,2019-04-08 11:18:12.334981
vXi-FfoJsxQ,,,0,0,0,2019-04-08 11:18:13.546794
SQOSX92OjqQ,,,0,0,0,2019-04-08 11:18:14.887585
9d-Z7V5kZvQ,UChDKyKQ59fYz3JO2fl0Z6sg,2013-08-21T18:36:02.000Z,1235509,11517,965850822,2019-04-08 11:18:16.106195
-WedqN1iYbM,UCBv7HEHuVlNAELGi5XJd85Q,2013-08-16T01:33:37.000Z,304491,526,78013059,2019-04-08 11:18:17.317558
ggIzq8JUK44,,,0,0,0,2019-04-08 11:18:18.493200
V8OUVHlpnag,UCcXhhVwCT6_WqjkEniejRJQ,2012-12-23T10:50:50.000Z,1293851,180,194896094,2019-04-08 11:18:19.688476
3rhw4KgcvFM,,,0,0,0,2019-04-08 11:18:20.850283
GcKkiRl9_qE,UCdPui8EYr_sX6q1xNXCRPXg,2010-10-10T19:25:05.000Z,4010866,345,395343365,2019-04-08 11:18:22.267330
hn4mxYDmWgo,UCi7GJNg51C3jgmYTUwqoUXA,2008-06-23T02:45:04.000Z,6758018,7490,5434694494,2019-04-08 11:18:23.472245
Ucjgl-4s2nw,,,0,0,0,2019-04-08 11:18:24.665387
pisY6J2Ky6U,UC0v-tlzsn0QZwJnkiaUSJVQ,2007-06-04T09:55:54.000Z,18745429,1910,7717425567,2019-04-08 11:18:25.848388
QS8bma7LRX4,UCqFzWxSCi39LnW1JKFR3efg,2013-07-23T21:32:27.000Z,7869006,6721,6138038485,2019-04-08 11:18:27.056541
tFLEym5aBzA,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491385,144912,4505946525,2019-04-08 11:18:28.256881
r3J784MSRyQ,UCey_c7U86mJGz1VJWH5CYPA,2006-05-07T06:38:19.000Z,5807769,1763,1013010625,2019-04-08 11:18:29.504935
zS5-hxARjJo,,,0,0,0,2019-04-08 11:18:30.677538
Eq1BuMoTW7Q,UCmuK_ntZEGCXOmnfZW_LWnw,2011-11-18T03:47:15.000Z,1183272,241,140698642,2019-04-08 11:18:31.850398
n-To9W4AA2k,UCDHQbU57NZilrhbuZNbQcRA,2013-02-27T04:48:31.000Z,4313990,323,294500166,2019-04-08 11:18:33.070770
cUMQfRrqOs8,,,0,0,0,2019-04-08 11:18:34.287606
3VLNxH9uX6Y,UC4PziMH5MvvsmqM0VCZTy-g,2014-02-11T17:17:17.000Z,2387255,791,1307566870,2019-04-08 11:18:35.523495
g0xVbwXs9jo,UCG9nVSLp4nQlW79sY5ihRrg,2013-08-17T20:13:15.000Z,3269448,337,220292547,2019-04-08 11:18:36.771311
qK11sSjEM3c,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852459,20386,2917374730,2019-04-08 11:18:37.984920
8bn9OBHoO0k,UCkBS_xU1WQ7FVsDoQ_OPeDg,2014-01-30T04:43:16.000Z,0,22059,50531499,2019-04-08 11:18:39.234887
yA4xvRkZYjs,UCPD_bxCRGpmmeQcbe2kpPaA,2014-02-28T21:48:23.000Z,5681969,438,832522684,2019-04-08 11:18:40.483469
qmxMAdV6s4U,UCjmJDM5pRKbUlVIzDYYWb6g,2006-10-17T22:30:51.000Z,6874732,2361,3964427214,2019-04-08 11:18:41.685595
bOG0X1WvXVU,UCKy1dAqELo0zrOtPkf0eTMw,2006-09-19T03:13:01.000Z,11879596,132136,8840619581,2019-04-08 11:18:43.040593
ZtiCq8S0hq4,,,0,0,0,2019-04-08 11:18:44.220201
0C3pC-uonZU,UCINb0wqPz-A0dV9nARjJlOQ,2014-03-21T20:50:16.000Z,3671348,4994,1506250488,2019-04-08 11:18:45.504684
xoeObnVyBug,UCSrZ3UV4jOidv8ppoVuvW9Q,2006-09-19T02:45:15.000Z,783930,68657,553272185,2019-04-08 11:18:46.720616
ghNoCu0QiH4,,,0,0,0,2019-04-08 11:18:47.906111
fxNNP9kifNg,UC5M_h2S8Ldoc9M6f7B-_m6A,2005-10-10T10:45:47.000Z,5765337,3204,3168033602,2019-04-08 11:18:49.127355
9brhgq2OmXw,,,0,0,0,2019-04-08 11:18:50.325303
JGEsZBPkjNY,UCfyfKlyUZxn2KPT8zx-aeRw,2006-07-01T14:59:25.000Z,211,73,848447,2019-04-08 11:18:51.756115
aHjS9YBXzXU,UCdMl24j5gKMtT7gvqAoiIqg,2011-10-13T02:29:32.000Z,12,4,10398,2019-04-08 11:18:53.000922
lRmsyFCP-Jw,,,0,0,0,2019-04-08 11:18:54.183614
C535gMNdiDk,UC9eEJ7xE9fafyMFRWhU1vNw,2010-08-18T19:43:02.000Z,18810,80,24850260,2019-04-08 11:18:55.427832
BhIEIO0vaBE,,,0,0,0,2019-04-08 11:18:56.610819
9Szts88zY4o,UCZGYJFUizSax-yElQaFDp5Q,2005-08-27T17:10:49.000Z,2660365,1157,847404666,2019-04-08 11:18:57.805558
2z3EUY1aXdY,UCDVYQ4Zhbm3S2dlz7P1GBDg,2014-12-14T02:07:35.000Z,4739349,15821,2842569759,2019-04-08 11:18:59.132149
NooW_RbfdWI,UCq0OueAsdxH6b8nyAspwViw,2006-06-19T12:06:41.000Z,2162857,763,1523111849,2019-04-08 11:19:00.338839
pVxOVlm_lE8,UCvC4D8onUfXzvjTOM-dBfEA,2005-06-16T12:09:27.000Z,11860260,5704,2655728594,2019-04-08 11:19:01.546414
8brYvhEg5Aw,UCWOA1ZGywLbqmigxE4Qlvuw,2012-07-17T20:45:36.000Z,8501080,2774,1719691802,2019-04-08 11:19:02.772805
wb49-oV0F78,UCF9imwPMSGz4Vq1NiTWCC7g,2006-03-02T01:42:44.000Z,1209458,1201,939430714,2019-04-08 11:19:03.977141
oMOljrWUUXc,UCMWLdSdAyDcCy_OVzONKm0w,2006-01-19T19:37:07.000Z,160784,77,64613002,2019-04-08 11:19:05.476053
XltvwqBZIPc,UCmbP8N4zqO9UJtO2cNCQ0jQ,2006-01-18T03:36:36.000Z,37948,57,26958005,2019-04-08 11:19:06.704227
K45mFsyZxtU,UCqFzWxSCi39LnW1JKFR3efg,2013-07-23T21:32:27.000Z,7869011,6721,6138038485,2019-04-08 11:19:11.331327
Hmb0Q0Q_7jo,UCdSenyHIY-kzhdz21CpBISA,2011-04-25T11:07:22.000Z,142916,39,34913969,2019-04-08 11:19:12.579924
wJJqGh2HLM8,UCx_eAZKDceT1yaY4bRo636A,2007-10-11T18:08:40.000Z,177303,418,118908275,2019-04-08 11:19:13.805776
4FkEYUPr2gg,UCEmCXnbNYz-MOtXi3lZ7W1Q,2007-06-11T02:07:54.000Z,5480325,1100,3193837826,2019-04-08 11:19:15.017643
3tUCuMSPQwE,UC67f2Qf7FYhtoUIF4Sf29cA,2011-03-22T05:25:13.000Z,7414705,92,1128556603,2019-04-08 11:19:16.233423
dAgQsoPo-F0,UCHd62-u_v4DvJ8TCFtpi4GA,2006-06-30T21:32:19.000Z,630634,12380,337611846,2019-04-08 11:19:17.484960
DEXfRMTRJss,UCXxzlqQgK9paROv5ORX8m0A,2007-04-19T22:06:31.000Z,11695,268,8378189,2019-04-08 11:19:18.742561
M9VqmPX8m2k,UC2-BeLxzUBSs0uSrmzWhJuQ,2006-07-13T18:08:25.000Z,3543714,1956,1927439129,2019-04-08 11:19:19.918606
zUDcGDK_bRw,,,0,0,0,2019-04-08 11:19:21.120269
odHhIVjDgq8,,,0,0,0,2019-04-08 11:19:22.356367
isI6DqxAr7s,,,0,0,0,2019-04-08 11:19:23.577510
KU-v13ib_1U,UCkEBDbzLyH-LbB2FgMoSMaQ,2007-02-14T18:26:59.000Z,3397864,4985,1716653926,2019-04-08 11:19:24.804045
paNVYGfGrqI,UC8p1vwvWtl6T73JiExfWs1g,2006-09-27T13:38:41.000Z,1479727,68545,1036900279,2019-04-08 11:19:26.024160
8ikZqUKIHbY,,,0,0,0,2019-04-08 11:19:27.796127
yvicqMrAHvQ,UCSK1_qvsEuTNZnvLQvNRLGQ,2006-08-11T16:14:46.000Z,353185,245,774780719,2019-04-08 11:19:28.996999
faxyAEMDNMg,UCBi2mrWuNuyYy4gbM6fU18Q,2006-08-07T23:12:21.000Z,5775948,46285,5115800372,2019-04-08 11:19:30.243615
hxAiXfyYX2E,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491398,144912,4505946525,2019-04-08 11:19:40.484005
pXxA_8C3HHQ,,,0,0,0,2019-04-08 11:19:41.656478
tVlb8rVs7kU,,,0,0,0,2019-04-08 11:19:42.837658
P85a37YTsuU,UCWJ2lWNubArHWmf3FIHbfcQ,2005-11-21T01:20:33.000Z,11103066,30499,5497243646,2019-04-08 11:19:44.196496
e22yH5hUQ_A,UCLXo7UDZvByw2ixzpQCufnA,2014-03-04T20:30:22.000Z,5773882,987,1313175575,2019-04-08 11:19:45.408791
38I1jsA91iQ,UCkS8bfIrm38QCSQeOqRxR4A,2013-09-26T17:55:07.000Z,6018225,101,1086447258,2019-04-08 11:19:46.622636
DMT7EnJ_Kp8,UCbpMy0Fg74eXXkvxJrtEn3w,2008-04-29T22:26:01.000Z,3543227,883,478662056,2019-04-08 11:19:48.007721
XxvQIaCJ9Xw,UCx96GiJ3qYw2sHccPp5dY_g,2006-03-01T10:50:15.000Z,95208,298,104548036,2019-04-08 11:19:49.220370
TMuhw2tLN0I,UCIsbLox_y9dCIMLd8tdC6qg,2006-08-09T22:09:20.000Z,1493245,1989,652918971,2019-04-08 11:19:51.034332
jr7W7smqXg4,UCTu-ytEHtR_0eKmOhAyWiyg,2006-11-14T02:37:55.000Z,6925,365,20779945,2019-04-08 11:19:52.288043
ktafrbsKeZw,UC-Q8p3gbbRDxskIEf0LNYVA,2006-05-06T09:55:29.000Z,29736,404,44074975,2019-04-08 11:19:53.637171
F8JCh0owT4w,UCB6PV0cvJpzlcXRG7nz6PpQ,2009-11-09T20:21:24.000Z,1341225,299,157362902,2019-04-08 11:19:54.869610
MJO3FmmFuh4,UC0eDpgCWPVXF6gHqow4s4Kw,2006-02-19T18:01:13.000Z,1380,60,12223493,2019-04-08 11:19:56.485376
L1d2BJqdywQ,,,0,0,0,2019-04-08 11:19:57.782491
W3FH1scDhfA,UCYNxoffNZ2fXLGggyhl8Yqg,2008-03-18T03:58:44.000Z,31873,114,88929676,2019-04-08 11:19:59.066139
0-_h-qFt_zs,UCyN6ATBIF_LPs24VQebrb7w,2015-07-13T19:28:35.000Z,25207,21,14601073,2019-04-08 11:20:00.956531
H_TJs9vH0ow,UCd_ofRF2In4cXbk2AKhyETQ,2015-09-21T16:13:46.000Z,82394,9,22880821,2019-04-08 11:20:02.704609
-cQoGwpDBPs,UCnyKfDeKC5egy3b-Hpfi2Sw,2012-02-17T06:50:07.000Z,428,21,69669,2019-04-08 11:20:04.049013
LtlkeMfbdpM,UCVxZlxikHMY8LzspzinH1ww,2006-09-18T21:56:44.000Z,0,2243,77513871,2019-04-08 11:20:05.372929
y00fPzC-xiA,,,0,0,0,2019-04-08 11:20:06.660700
dNW0B0HsvVs,UCZGYJFUizSax-yElQaFDp5Q,2005-08-27T17:10:49.000Z,2660363,1157,847404666,2019-04-08 11:20:08.187549
3HhK7HbX3Qs,,,0,0,0,2019-04-08 11:20:09.482032
nE_TyW-7F4Q,UC8-Th83bH_thdKZDJCrn88g,2006-01-08T09:41:20.000Z,20555242,5122,11004337025,2019-04-08 11:20:10.797295
Tk338VXcb24,UCtI0Hodo5o5dUb67FeUjDeA,2008-07-30T21:48:45.000Z,2215941,237,220544264,2019-04-08 11:20:12.061950
OdNqWcUdm6I,UCRxAgfYexGLlu1WHGIMUDqw,2012-11-12T02:38:12.000Z,3488608,25,194549151,2019-04-08 11:20:13.379641
4ccN0eRaO7Y,,,0,0,0,2019-04-08 11:20:14.696141
BubFE0CYMYg,UCp0hYYBW6IMayGgR-WeoCvQ,2006-11-21T04:53:43.000Z,31697354,10097,15411665134,2019-04-08 11:20:16.407095
2h0bkuWzQeU,UCMJ5Qf3sOvQpcYiai1Noa3Q,2009-04-30T17:04:58.000Z,12013146,249,6369807727,2019-04-08 11:20:17.708544
0gDVWPPgMKY,UCUK0HBIBWgM2c4vsPhkYY4w,2010-08-15T13:51:49.000Z,12309927,253,1695870552,2019-04-08 11:20:18.968117
LUuJl490BL0,UCIRYBXDze5krPDzAEOxFGVA,2014-10-22T09:51:00.000Z,378627,4003,387114970,2019-04-08 11:20:20.259707
z3EN0dyR7W0,UCUUWDzrkuEztzddaW_sgQbA,2006-12-08T17:25:51.000Z,128800,22216,183087987,2019-04-08 11:20:21.595143
bnfwClgheF0,UCddiUEpeqJcYeBxX1IVBKvQ,2006-08-08T06:46:40.000Z,2485812,3716,660125230,2019-04-08 11:20:22.895359
4dpjhcQr0RM,,,0,0,0,2019-04-08 11:20:24.371578
8h2rlhsN9DI,UC9k-yiEpRHMNVOnOi_aQK8w,2012-10-09T00:36:32.000Z,5864042,16623,6892310215,2019-04-08 11:20:25.669769
PWIp2GTZwCQ,UCpJmBQ8iNHXeQ7jQWDyGe3A,2013-04-01T01:30:26.000Z,2667197,323,362165634,2019-04-08 11:20:26.963247
OCLaeBAkFAY,UCBa659QWEk1AI4Tg--mrJ2A,2006-05-17T19:52:09.000Z,1602898,504,314957284,2019-04-08 11:20:28.268166
QeFwtA3p4Mw,UCoYfzC2zMlc9M-Odgaf6OSg,2011-02-09T14:00:06.000Z,7125790,55,2408600919,2019-04-08 11:20:29.567348
WArjc_PF2b4,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491405,144912,4505946525,2019-04-08 11:20:30.862756
LkpZFd2pZqY,,,0,0,0,2019-04-08 11:20:32.109531
NqfJ9wIWX4E,UCK7IIV6Q2junGSdYK3BmZMg,2006-04-10T16:33:09.000Z,3581064,30140,3182507008,2019-04-08 11:20:33.402607
9reizHjwuNY,UC6107grRI4m0o2-emgoDnAA,2006-04-04T04:12:24.000Z,6467008,298,558159115,2019-04-08 11:20:34.706079
sQEJ1fZhgUc,UCRzzwLpLiUNIs6YOPe33eMg,2012-10-22T23:24:58.000Z,12204066,141,8455907244,2019-04-08 11:20:35.972221
0QDjTwsEeE0,UCSE6yilNScIz1SLTNQvrXMw,2008-05-23T03:42:09.000Z,3566946,433,361002685,2019-04-08 11:20:37.272006
2X5fG1A4kuc,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852473,20386,2917374730,2019-04-08 11:20:38.567211
GyDq6ZD4VBo,UCBi2mrWuNuyYy4gbM6fU18Q,2006-08-07T23:12:21.000Z,5775956,46285,5115800372,2019-04-08 11:20:39.870484
vOodS7E-SNc,UCeY0bbntWzzVIaj2z3QigXg,2006-07-19T20:46:03.000Z,1162732,16824,515035283,2019-04-08 11:20:41.368654
TSiwIl_aLT8,UCjzEF5kUZypUftfHD1MKuCg,2014-09-22T01:42:11.000Z,2802733,511,552513937,2019-04-08 11:20:42.689658
FM_7ZyE0ib4,UCJd6dK97Dkuejvo6SXHXmLQ,2009-07-28T02:32:34.000Z,29,56,53735,2019-04-08 11:20:44.039977
s32C3KAi0Nc,UCvU3ALK4osa_RV4znIToB2Q,2013-08-08T17:28:51.000Z,22679,4286,20462744,2019-04-08 11:20:45.339395
ORjqEzrLG-U,,,0,0,0,2019-04-08 11:20:46.592958
6UPeSHu1u_w,UCpVm7bg6pXKo1Pr6k5kxG9A,2006-05-07T09:30:39.000Z,10866596,9113,2981282370,2019-04-08 11:20:47.962949
GAU7Reme8VQ,UCsZsDjpf2Ppv_cT2K6_q2cw,2007-06-03T18:46:10.000Z,1844026,1568,387930986,2019-04-08 11:20:49.256213
UEu_f6iNfAs,UC67gfx2Fg7K2NSHqoENVgwA,2011-10-12T19:03:50.000Z,187371,106,17559797,2019-04-08 11:20:50.786756
mW8X2L1lpAo,,,0,0,0,2019-04-08 11:20:52.019340
wbSwFU6tY1c,UCtI0Hodo5o5dUb67FeUjDeA,2008-07-30T21:48:45.000Z,2215942,237,220544264,2019-04-08 11:20:53.329904
JQbjS0_ZfJ0,UCoYfzC2zMlc9M-Odgaf6OSg,2011-02-09T14:00:06.000Z,7125791,55,2408600919,2019-04-08 11:20:54.681483
GLbX9CL7Yg8,,,0,0,0,2019-04-08 11:20:55.961443
L9FBI1kOEHo,UCey_c7U86mJGz1VJWH5CYPA,2006-05-07T06:38:19.000Z,5807769,1763,1013010625,2019-04-08 11:20:57.253157
fJe0cmOvM94,UCbaGn5VkOVlcRgIWAHcrJKA,2014-10-29T19:59:06.000Z,8054216,997,2547072743,2019-04-08 11:20:58.562097
u0-pfzKbh2k,UCVMP25_hC040y75kJlHDSug,2009-12-20T18:07:46.000Z,6142,391,5055170,2019-04-08 11:20:59.856182
p3Orma1SddQ,,,0,0,0,2019-04-08 11:21:01.126471
kjbimjCQYdY,UCv7YFWATebnJ1ty4cwMKgsQ,2009-04-29T14:04:17.000Z,2164392,5257,1098298335,2019-04-08 11:21:02.449318
T1B1CxmAXLk,UCjmJDM5pRKbUlVIzDYYWb6g,2006-10-17T22:30:51.000Z,6874755,2361,3964427214,2019-04-08 11:21:03.785244
pCWH5OW9lDo,,,0,0,0,2019-04-08 11:21:05.012517
jQF5Q3773uk,UCddiUEpeqJcYeBxX1IVBKvQ,2006-08-08T06:46:40.000Z,2485817,3716,660125230,2019-04-08 11:21:06.300710
h7j9jbe_pEs,UCSJWlswfVUgyVliZaEFoaBw,2010-10-22T00:01:15.000Z,1603608,513,190611604,2019-04-08 11:21:07.806927
tJFk9dPdxO0,UCvVuqRzGVqRlmZYlTf99M_w,2007-09-19T04:26:36.000Z,7538215,566,674674271,2019-04-08 11:21:09.084623
cW5ueE2vUm0,UClVrJwcIy7saPcGc1nct80A,2006-06-09T17:05:01.000Z,11981324,1157,10923267884,2019-04-08 11:21:10.389044
PyXpoGbwGL0,UCe-4xQosMQGkIA8mT4sR98Q,2006-11-16T04:13:50.000Z,516233,12207,300602438,2019-04-08 11:21:11.695792
d6mBbyb-vIA,,,0,0,0,2019-04-08 11:21:12.955444
pKW-ZgBl9eU,UCgefQJC5UgbWJHDxBqB4qVg,2009-11-10T03:10:03.000Z,10509551,249,2069564045,2019-04-08 11:21:14.260261
v3UrBcJaczQ,UCJ5v_MCY6GNUBTO8-D3XoAg,2007-05-11T01:20:02.000Z,41670556,40635,31196457293,2019-04-08 11:21:15.564576
L0xKz5TsYb0,UC9B6c09n61wgu5w6bh1v68Q,2009-05-12T05:29:29.000Z,537611,113,602579002,2019-04-08 11:21:16.848233
ZGmmiuiVEnU,UCJ0uqCI0Vqr2Rrt1HseGirg,2006-11-21T05:01:48.000Z,18976254,3342,5748337837,2019-04-08 11:21:18.108609
3S6HQGHqQa0,UCPJHQ5_DLtxZ1gzBvZE99_g,2006-11-28T08:56:20.000Z,3034665,142,117824916,2019-04-08 11:21:19.441733
K1uiJIl614c,UCVTyTA7-g9nopHeHbeuvpRA,2013-05-10T18:01:49.000Z,2815359,2603,1155017735,2019-04-08 11:21:20.725783
B0R9wQAFBbI,UCupvZG-5ko_eiXAupbDfxWw,2005-10-02T16:06:36.000Z,6491411,144912,4505946525,2019-04-08 11:21:22.007832
oI42BohDabU,UCY9eEaH19ulZmdusctU1ejA,2007-04-03T15:03:38.000Z,2045138,1643,638542172,2019-04-08 11:21:23.306650
RVl35mjfT2A,UCiWLfSweyRNmLpgEHekhoAg,2005-10-31T23:34:22.000Z,4852478,20386,2917374730,2019-04-08 11:21:24.626296
shHTYg-rOAg,UCk1OAveiSUJjtQ8w4B_ayrA,2016-12-16T00:39:41.000Z,907803,15,481898483,2019-04-08 11:21:25.932232
1Sh6UqeRHdM,UCkH1uDkyuO9sVjSqdqBygOg,2013-12-04T18:05:24.000Z,267944,37153,242468138,2019-04-08 11:21:27.223400
HQ9rgYcEstM,UCa6vGFO9ty8v5KZJXQxdhaw,2006-09-20T06:18:26.000Z,14040119,3875,7425257148,2019-04-08 11:21:28.530794
VbunGI4fryc,UCup_8TVTXnU0_itUcsrnYYg,2013-04-05T09:31:03.000Z,403582,111,32577812,2019-04-08 11:21:29.843440
tKHC0X2EwAs,UCt7fwAhXDy3oNFTAzF2o8Pw,2009-01-21T05:50:41.000Z,1796412,2899,448010620,2019-04-08 11:21:31.137223
4-flcAEK0QI,UCQ_Dhh3KecZOf2EBEBV8iAw,2010-12-15T03:09:58.000Z,15305,91,27868902,2019-04-08 11:21:32.449293
a30wbmGT3R4,UCdM8C3ufiI-i-I1XSugKVvg,2013-06-05T18:27:17.000Z,1870372,7321,2038767417,2019-04-08 11:21:33.729436
V7E7huN3CPU,UCCjyq_K1Xwfg8Lndy7lKMpA,2005-08-07T22:26:31.000Z,407635,8185,123570847,2019-04-08 11:21:35.031819
AixWaRt1ulk,UCifWD4FBa4eaKK7HLF0PlTA,2013-05-17T16:10:02.000Z,266780,2860,128283826,2019-04-08 11:21:36.335709
HgjVWV0Uw3M,UCWvMmm_sSdgALpo1Ci4WvtQ,2007-02-04T02:57:04.000Z,545936,8567,452524111,2019-04-08 11:21:37.643188
oWXR-6YdJ_s,UCM0cwESe107DHyGpEUx1n4Q,2014-08-21T15:54:58.000Z,110433,6797,103563662,2019-04-08 11:21:38.940948
0bXJGZgR1BU,UCcyq283he07B7_KUX07mmtA,2009-10-02T12:14:38.000Z,1480894,4556,568206179,2019-04-08 11:21:40.251807
md0K_eRSHAE,UCGqrFWgcF-CIGCiJ3bn8V5Q,2006-08-29T00:57:29.000Z,2091,103,1423001,2019-04-08 11:21:41.616739
kKMNo0QvDrM,UCqBvyjQOrXPcwSpvfovjREg,2012-02-28T20:41:16.000Z,1732256,436,109415330,2019-04-08 11:21:52.025048
XPrHD-7jjUs,UCZaT_X_mc0BI-djXOlfhqWQ,2013-11-20T15:11:51.000Z,4201484,3844,1105217429,2019-04-08 11:21:53.343197
ZnkiHQLI0w0,UCQlWvudiTjnZSkFizAhe-2A,2013-04-05T02:13:51.000Z,1409962,447,190577405,2019-04-08 11:21:54.672840
wextSFa6rmI,,,0,0,0,2019-04-08 11:21:55.986922
f13X2hLYAhk,,,0,0,0,2019-04-08 11:21:57.244949
48cc5nvsZ_c,UClJ4RlVVMClJ2vl6hX1u1yA,2006-09-20T20:00:12.000Z,8403,10,2053785,2019-04-08 11:21:58.643981
s7IchhU-o-A,UC7mDcPvEBfQBY3HIigFJSSw,2009-03-21T03:24:22.000Z,27667,880,29721721,2019-04-08 11:22:00.170770
eIns8Y0xegE,UCRzgK52MmetD9aG8pDOID3g,2012-06-29T14:48:46.000Z,52821,239,7711284,2019-04-08 11:22:01.499412
OBLeg0CvHek,,,0,0,0,2019-04-08 11:22:02.788544
RgbNxb08jXA,,,0,0,0,2019-04-08 11:22:04.050922
EP_2NXe0_1g,UCNZyLULUQBp5e9Q1cKtvk6Q,2013-12-20T06:41:35.000Z,0,66396,213758985,2019-04-08 11:22:05.573250
Padm4JItZPw,UC6kpDTAXXNV5SEP5g1HoPTA,2013-03-25T01:48:52.000Z,456330,230,99493003,2019-04-08 11:22:11.850119
xZNBFcwd7zc,UC2-BeLxzUBSs0uSrmzWhJuQ,2006-07-13T18:08:25.000Z,3543716,1956,1927439129,2019-04-08 11:22:13.114312
rhhQS3ns6HU,,,0,0,0,2019-04-08 11:22:14.399010
lXfHgFRkOqE,UCi7GJNg51C3jgmYTUwqoUXA,2008-06-23T02:45:04.000Z,6758029,7490,5434694494,2019-04-08 11:22:15.986970
AiH3nDqWr9I,UC3sznuotAs2ohg_U__Jzj_Q,2014-05-12T19:36:31.000Z,7428239,180,1001813641,2019-04-08 11:22:17.299569
I7LJIuB2CHE,UCddiUEpeqJcYeBxX1IVBKvQ,2006-08-08T06:46:40.000Z,2485818,3716,660125230,2019-04-08 11:22:18.583653
mcsTWPSMDtg,,,0,0,0,2019-04-08 11:22:19.854333
B9nVxg3DqAM,,,0,0,0,2019-04-08 11:22:21.229406
_OZJ03OBJj4,UCYUQQgogVeQY8cMQamhHJcg,2012-12-11T20:22:33.000Z,8345798,715,2647330166,2019-04-08 11:22:27.524326
JKFgn6tNU6w,UC7-E5xhZBZdW-8d7V80mzfg,2009-04-03T05:51:22.000Z,397642,90,38854854,2019-04-08 11:22:28.840856
K_XXXDPODmw,,,0,0,0,2019-04-08 11:22:30.080841
htBvEmGPhAc,UCdu8QrpJd6rdHU9fHl8J01A,2006-09-14T00:20:57.000Z,3953345,405,879507645,2019-04-08 11:22:31.399606
oe9-_fD55ok,UC4PooiX37Pld1T8J5SYT-SQ,2008-09-17T14:37:49.000Z,15260800,2206,5306217568,2019-04-08 11:22:32.667330
ilTHiqAmuX8,UCJ0uqCI0Vqr2Rrt1HseGirg,2006-11-21T05:01:48.000Z,18976269,3342,5748337837,2019-04-08 11:22:34.206666
Ho8Q_ebYgZc,UCa6vGFO9ty8v5KZJXQxdhaw,2006-09-20T06:18:26.000Z,14040128,3875,7425257148,2019-04-08 11:22:40.526255
CyPPi6T3D3s,,,0,0,0,2019-04-08 11:22:41.842249
pgkaAzDMEYA,UC8-Th83bH_thdKZDJCrn88g,2006-01-08T09:41:20.000Z,20555268,5122,11004337025,2019-04-08 11:22:43.207130
jSQj4lq8ZEg,UCb--64Gl51jIEVE-GLDAVTg,2005-11-19T03:35:38.000Z,295963,6959,219343638,2019-04-08 11:22:49.530608
hD3sd-9tcRI,UCjzEF5kUZypUftfHD1MKuCg,2014-09-22T01:42:11.000Z,2802732,511,552513937,2019-04-08 11:22:55.848228
vNfkwsj8RpQ,UCp0hYYBW6IMayGgR-WeoCvQ,2006-11-21T04:53:43.000Z,31697378,10097,15411665134,2019-04-08 11:23:02.122536
S6YYun90S8g,,,0,0,0,2019-04-08 11:23:03.495692
lWDWVDu01P0,UC16niRr50-MSBwiO3YDb3RA,2006-04-08T05:51:05.000Z,4269193,9815,1094277610,2019-04-08 11:23:04.903665
MDIQBfdmusY,UCWJ2lWNubArHWmf3FIHbfcQ,2005-11-21T01:20:33.000Z,11103091,30499,5497243646,2019-04-08 11:23:06.521740
rz4Dd1I_fX0,UCC552Sd-3nyi_tk2BudLUzA,2012-05-28T17:33:43.000Z,8548393,313,1216421224,2019-04-08 11:23:12.830944
